Year;Quarter;Unit;Economic Activity;GDP;Date
2010;Q2;Index;Mining & Quarrying : Other Mining & Quarrying;62.8;2010-06
2010;Q2;Index;Construction;43.5;2010-06
2010;Q3;Index;Manufacturing;51.5;2010-09
2010;Q3;Index;Construction;44.3;2010-09
2010;Q3;Index;Finance, Insurance, Real Estate & Business Services;53.0;2010-09
2010;Q3;Index;Government Activities;61.2;2010-09
2010;Q4;Index;Mining & Quarrying;95.3;2010-12
2010;Q4;Index;Community, Social & Personal Services;28.6;2010-12
2010;Q4;Index;Government Activities;90.5;2010-12
2011;Q1;Index;Manufacturing;57.1;2011-03
2011;Q1;Index;Manufacturing : Manufacturing excluding petroleum refining;53.2;2011-03
2011;Q1;Index;Electricity, Gas and Water;29.6;2011-03
2011;Q1;Index;Gross Value Added;65.3;2011-03
2011;Q2;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;93.0;2011-06
2011;Q2;Index;Manufacturing;60.7;2011-06
2011;Q2;Index;Manufacturing : Manufacturing excluding petroleum refining;57.9;2011-06
2011;Q2;Index;Electricity, Gas and Water;71.6;2011-06
2011;Q2;Index;Finance, Insurance, Real Estate & Business Services : Real Estate;60.1;2011-06
2011;Q2;Index;Gross Value Added;66.8;2011-06
2011;Q3;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;98.4;2011-09
2011;Q3;Index;Manufacturing : Petroleum Refining;71.5;2011-09
2011;Q3;Index;Finance, Insurance, Real Estate & Business Services : Real Estate;60.0;2011-09
2011;Q4;Index;Agriculture, Forestry & Fishing;59.9;2011-12
2011;Q4;Index;Mining & Quarrying;99.0;2011-12
2011;Q4;Index;Manufacturing : Petroleum Refining;72.2;2011-12
2012;Q1;Index;Manufacturing;60.8;2012-03
2012;Q1;Index;Manufacturing : Petroleum Refining;68.7;2012-03
2012;Q1;Index;Electricity, Gas and Water;31.5;2012-03
2012;Q1;Index;Community, Social & Personal Services;36.1;2012-03
2012;Q1;Index;Net Taxes on Products;87.1;2012-03
2012;Q2;Index;Manufacturing;61.5;2012-06
2012;Q2;Index;Manufacturing : Manufacturing excluding petroleum refining;57.5;2012-06
2012;Q2;Index;Construction;55.0;2012-06
2012;Q2;Index;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;52.1;2012-06
2012;Q2;Index;Community, Social & Personal Services;36.2;2012-06
2012;Q3;Index;Electricity, Gas and Water;109.4;2012-09
2012;Q3;Index;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;51.2;2012-09
2012;Q3;Index;Community, Social & Personal Services;35.9;2012-09
2012;Q3;Index;Gross Domestic Product;71.5;2012-09
2012;Q4;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;96.7;2012-12
2012;Q4;Index;Manufacturing;59.0;2012-12
2012;Q4;Index;Manufacturing : Manufacturing excluding petroleum refining;53.4;2012-12
2012;Q4;Index;Electricity, Gas and Water;48.3;2012-12
2012;Q4;Index;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;52.8;2012-12
2012;Q4;Index;Government Activities;97.1;2012-12
2012;Q4;Index;Gross Domestic Product;72.2;2012-12
2013;Q1;Index;Manufacturing : Petroleum Refining;64.9;2013-03
2013;Q1;Index;Electricity, Gas and Water;33.0;2013-03
2013;Q1;Index;Finance, Insurance, Real Estate & Business Services;66.4;2013-03
2013;Q1;Index;Gross Value Added;71.9;2013-03
2013;Q2;Index;Mining & Quarrying;96.3;2013-06
2013;Q2;Index;Mining & Quarrying : Other Mining & Quarrying;72.7;2013-06
2013;Q2;Index;Wholesale & Retail Trade, Restaurants & hotels;57.2;2013-06
2013;Q2;Index;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;55.6;2013-06
2013;Q2;Index;Government Activities;82.1;2013-06
2013;Q2;Index;Gross Value Added;72.9;2013-06
2013;Q2;Index;Gross Domestic Product;72.8;2013-06
2013;Q3;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;103.8;2013-09
2013;Q3;Index;Finance, Insurance, Real Estate & Business Services;63.6;2013-09
2013;Q3;Index;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;53.0;2013-09
2013;Q4;Index;Mining & Quarrying;99.6;2013-12
2013;Q4;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;100.3;2013-12
2013;Q4;Index;Finance, Insurance, Real Estate & Business Services;66.7;2013-12
2013;Q4;Index;Net Taxes on Products;92.3;2013-12
2014;Q1;Index;Agriculture, Forestry & Fishing;77.4;2014-03
2014;Q1;Index;Finance, Insurance, Real Estate & Business Services : Real Estate;80.3;2014-03
2014;Q2;Index;Mining & Quarrying : Other Mining & Quarrying;76.7;2014-06
2014;Q2;Index;Manufacturing;70.4;2014-06
2014;Q2;Index;Finance, Insurance, Real Estate & Business Services;66.3;2014-06
2014;Q3;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;100.4;2014-09
2014;Q3;Index;Manufacturing;68.6;2014-09
2014;Q3;Index;Manufacturing : Petroleum Refining;78.7;2014-09
2014;Q3;Index;Manufacturing : Manufacturing excluding petroleum refining;63.7;2014-09
2014;Q3;Index;Government Activities;78.6;2014-09
2014;Q4;Index;Electricity, Gas and Water;48.9;2014-12
2014;Q4;Index;Finance, Insurance, Real Estate & Business Services;68.5;2014-12
2015;Q1;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;99.3;2015-03
2015;Q1;Index;Manufacturing : Petroleum Refining;82.9;2015-03
2015;Q1;Index;Manufacturing : Manufacturing excluding petroleum refining;71.6;2015-03
2015;Q1;Index;Wholesale & Retail Trade, Restaurants & hotels;71.2;2015-03
2015;Q1;Index;Transport, Storage & Communication;74.5;2015-03
2015;Q1;Index;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;57.7;2015-03
2015;Q1;Index;Government Activities;92.6;2015-03
2015;Q1;Index;Gross Value Added;79.6;2015-03
2015;Q1;Index;Net Taxes on Products;86.1;2015-03
2015;Q2;Index;Construction;64.6;2015-06
2015;Q2;Index;Transport, Storage & Communication;70.3;2015-06
2015;Q4;Index;Electricity, Gas and Water;54.0;2015-12
2015;Q4;Index;Wholesale & Retail Trade, Restaurants & hotels;71.6;2015-12
2015;Q4;Index;Community, Social & Personal Services;48.4;2015-12
2016;Q1;Index;Agriculture, Forestry & Fishing;83.6;2016-03
2016;Q1;Index;Mining & Quarrying;103.4;2016-03
2016;Q1;Index;Wholesale & Retail Trade, Restaurants & hotels;70.0;2016-03
2016;Q1;Index;Community, Social & Personal Services;58.6;2016-03
2016;Q2;Index;Agriculture, Forestry & Fishing;90.0;2016-06
2016;Q2;Index;Manufacturing;80.7;2016-06
2016;Q2;Index;Manufacturing : Manufacturing excluding petroleum refining;73.7;2016-06
2016;Q2;Index;Finance, Insurance, Real Estate & Business Services;71.1;2016-06
2016;Q2;Index;Finance, Insurance, Real Estate & Business Services : Real Estate;82.3;2016-06
2016;Q2;Index;Gross Domestic Product;80.4;2016-06
2016;Q3;Index;Agriculture, Forestry & Fishing;92.5;2016-09
2016;Q3;Index;Manufacturing;78.1;2016-09
2016;Q3;Index;Manufacturing : Manufacturing excluding petroleum refining;69.6;2016-09
2016;Q3;Index;Electricity, Gas and Water;146.7;2016-09
2016;Q3;Index;Transport, Storage & Communication;68.4;2016-09
2016;Q4;Index;Manufacturing;77.6;2016-12
2016;Q4;Index;Electricity, Gas and Water;61.0;2016-12
2016;Q4;Index;Wholesale & Retail Trade, Restaurants & hotels;70.5;2016-12
2016;Q4;Index;Finance, Insurance, Real Estate & Business Services;72.8;2016-12
2017;Q1;Index;Finance, Insurance, Real Estate & Business Services : Real Estate;88.0;2017-03
2017;Q2;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;102.8;2017-06
2017;Q2;Index;Mining & Quarrying : Other Mining & Quarrying;78.8;2017-06
2017;Q2;Index;Construction;58.3;2017-06
2017;Q2;Index;Wholesale & Retail Trade, Restaurants & hotels;65.3;2017-06
2017;Q3;Index;Agriculture, Forestry & Fishing;96.4;2017-09
2017;Q3;Index;Mining & Quarrying;103.7;2017-09
2017;Q3;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;104.1;2017-09
2017;Q3;Index;Mining & Quarrying : Other Mining & Quarrying;81.9;2017-09
2017;Q3;Index;Manufacturing;80.6;2017-09
2017;Q3;Index;Wholesale & Retail Trade, Restaurants & hotels;71.5;2017-09
2017;Q3;Index;Transport, Storage & Communication;73.2;2017-09
2017;Q3;Index;Finance, Insurance, Real Estate & Business Services : Real Estate;84.8;2017-09
2017;Q3;Index;Community, Social & Personal Services;59.3;2017-09
2017;Q4;Index;Mining & Quarrying;102.5;2017-12
2017;Q4;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;103.2;2017-12
2017;Q4;Index;Construction;66.3;2017-12
2017;Q4;Index;Transport, Storage & Communication;83.1;2017-12
2018;Q1;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;102.6;2018-03
2018;Q1;Index;Wholesale & Retail Trade, Restaurants & hotels;71.4;2018-03
2018;Q1;Index;Government Activities;95.6;2018-03
2018;Q1;Index;Gross Domestic Product;83.9;2018-03
2018;Q2;Index;Manufacturing : Petroleum Refining;100.3;2018-06
2018;Q2;Index;Government Activities;89.6;2018-06
2018;Q3;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;108.5;2018-09
2018;Q3;Index;Manufacturing;80.8;2018-09
2018;Q3;Index;Manufacturing : Manufacturing excluding petroleum refining;72.6;2018-09
2018;Q3;Index;Gross Value Added;84.8;2018-09
2018;Q4;Index;Mining & Quarrying : Other Mining & Quarrying;72.5;2018-12
2018;Q4;Index;Manufacturing : Petroleum Refining;102.3;2018-12
2018;Q4;Index;Community, Social & Personal Services;64.9;2018-12
2018;Q4;Index;Gross Domestic Product;89.0;2018-12
2019;Q1;Index;Mining & Quarrying;103.1;2019-03
2019;Q1;Index;Mining & Quarrying : Other Mining & Quarrying;97.7;2019-03
2019;Q1;Index;Manufacturing : Manufacturing excluding petroleum refining;78.2;2019-03
2019;Q2;Index;Agriculture, Forestry & Fishing;96.4;2019-06
2019;Q3;Index;Agriculture, Forestry & Fishing;98.8;2019-09
2019;Q3;Index;Mining & Quarrying : Other Mining & Quarrying;92.0;2019-09
2019;Q3;Index;Construction;68.0;2019-09
2019;Q4;Index;Mining & Quarrying;103.9;2019-12
2019;Q4;Index;Mining & Quarrying : Other Mining & Quarrying;80.0;2019-12
2019;Q4;Index;Manufacturing : Petroleum Refining;98.6;2019-12
2019;Q4;Index;Manufacturing : Manufacturing excluding petroleum refining;76.2;2019-12
2019;Q4;Index;Electricity, Gas and Water;62.2;2019-12
2020;Q1;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;100.2;2020-03
2020;Q1;Index;Mining & Quarrying : Other Mining & Quarrying;105.0;2020-03
2020;Q1;Index;Manufacturing : Manufacturing excluding petroleum refining;77.6;2020-03
2020;Q2;Index;Mining & Quarrying;96.3;2020-06
2020;Q2;Index;Mining & Quarrying : Other Mining & Quarrying;85.5;2020-06
2020;Q2;Index;Finance, Insurance, Real Estate & Business Services;80.0;2020-06
2020;Q2;Index;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;71.2;2020-06
2020;Q2;Index;Community, Social & Personal Services;71.0;2020-06
2020;Q2;Index;Gross Value Added;79.4;2020-06
2020;Q4;Index;Mining & Quarrying;94.1;2020-12
2020;Q4;Index;Manufacturing : Manufacturing excluding petroleum refining;78.4;2020-12
2020;Q4;Index;Construction;64.9;2020-12
2020;Q4;Index;Transport, Storage & Communication;77.2;2020-12
2020;Q4;Index;Community, Social & Personal Services;72.8;2020-12
2020;Q4;Index;Gross Value Added;87.3;2020-12
2020;Q4;Index;Net Taxes on Products;81.5;2020-12
2021;Q1;Index;Manufacturing : Manufacturing excluding petroleum refining;87.2;2021-03
2021;Q1;Index;Wholesale & Retail Trade, Restaurants & hotels;81.4;2021-03
2021;Q1;Index;Transport, Storage & Communication;80.2;2021-03
2021;Q1;Index;Community, Social & Personal Services;85.9;2021-03
2021;Q2;Index;Manufacturing;89.7;2021-06
2021;Q2;Index;Construction;61.3;2021-06
2021;Q3;Index;Manufacturing : Petroleum Refining;96.5;2021-09
2021;Q3;Index;Finance, Insurance, Real Estate & Business Services : Real Estate;92.8;2021-09
2021;Q3;Index;Net Taxes on Products;81.7;2021-09
2021;Q4;Index;Agriculture, Forestry & Fishing;85.5;2021-12
2021;Q4;Index;Mining & Quarrying : Other Mining & Quarrying;86.8;2021-12
2021;Q4;Index;Manufacturing;93.5;2021-12
2021;Q4;Index;Wholesale & Retail Trade, Restaurants & hotels;86.2;2021-12
2021;Q4;Index;Transport, Storage & Communication;94.5;2021-12
2022;Q1;Index;Manufacturing;100.0;2022-03
2022;Q1;Index;Finance, Insurance, Real Estate & Business Services;90.3;2022-03
2022;Q1;Index;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;82.3;2022-03
2022;Q2;Index;Mining & Quarrying;108.9;2022-06
2022;Q2;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;109.0;2022-06
2022;Q2;Index;Construction;88.3;2022-06
2022;Q2;Index;Wholesale & Retail Trade, Restaurants & hotels;88.6;2022-06
2022;Q2;Index;Community, Social & Personal Services;86.8;2022-06
2022;Q2;Index;Gross Value Added;96.9;2022-06
2022;Q2;Index;Net Taxes on Products;93.1;2022-06
2022;Q3;Index;Manufacturing;97.1;2022-09
2022;Q3;Index;Construction;97.5;2022-09
2022;Q3;Index;Finance, Insurance, Real Estate & Business Services;95.8;2022-09
2022;Q4;Index;Manufacturing : Petroleum Refining;112.2;2022-12
2022;Q4;Index;Transport, Storage & Communication;105.9;2022-12
2022;Q4;Index;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;104.6;2022-12
2022;Q4;Index;Community, Social & Personal Services;92.8;2022-12
2022;Q4;Index;Government Activities;111.5;2022-12
2022;Q4;Index;Net Taxes on Products;94.5;2022-12
2023;Q1;Index;Mining & Quarrying;106.3;2023-03
2023;Q1;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;106.3;2023-03
2023;Q1;Index;Mining & Quarrying : Other Mining & Quarrying;109.9;2023-03
2023;Q1;Index;Electricity, Gas and Water;45.7;2023-03
2023;Q1;Index;Construction;98.5;2023-03
2023;Q1;Index;Community, Social & Personal Services;103.5;2023-03
2023;Q1;Index;Gross Domestic Product;101.5;2023-03
2023;Q2;Index;Transport, Storage & Communication;93.1;2023-06
2023;Q2;Index;Finance, Insurance, Real Estate & Business Services;95.7;2023-06
2023;Q2;Index;Gross Domestic Product;99.3;2023-06
2023;Q3;Index;Manufacturing;96.6;2023-09
2023;Q3;Index;Manufacturing : Petroleum Refining;101.4;2023-09
2023;Q3;Index;Wholesale & Retail Trade, Restaurants & hotels;98.5;2023-09
2023;Q3;Index;Finance, Insurance, Real Estate & Business Services;102.3;2023-09
2023;Q3;Index;Finance, Insurance, Real Estate & Business Services : Real Estate;96.8;2023-09
2023;Q3;Index;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;106.9;2023-09
2023;Q4;Index;Mining & Quarrying : Other Mining & Quarrying;90.8;2023-12
2023;Q4;Index;Wholesale & Retail Trade, Restaurants & hotels;105.1;2023-12
2023;Q4;Index;Net Taxes on Products;100.5;2023-12
2024;Q1;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;92.3;2024-03
2024;Q1;Index;Finance, Insurance, Real Estate & Business Services;102.4;2024-03
2024;Q1;Index;Community, Social & Personal Services;113.2;2024-03
2024;Q1;Index;Gross Value Added;101.9;2024-03
2024;Q1;Index;Gross Domestic Product;101.9;2024-03
2024;Q2;Index;Mining & Quarrying;92.7;2024-06
2024;Q2;Index;Manufacturing;110.7;2024-06
2024;Q2;Index;Manufacturing : Manufacturing excluding petroleum refining;112.0;2024-06
2024;Q2;Index;Construction;98.9;2024-06
2024;Q2;Index;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;103.6;2024-06
2024;Q3;Index;Net Taxes on Products;106.2;2024-09
2024;Q4;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;94.2;2024-12
2024;Q4;Index;Electricity, Gas and Water;78.3;2024-12
2024;Q4;Index;Government Activities;115.9;2024-12
2024;Q4;Index;Gross Domestic Product;106.1;2024-12
2025;Q1;Index;Manufacturing;111.6;2025-03
2025;Q1;Index;Manufacturing : Manufacturing excluding petroleum refining;116.3;2025-03
2025;Q1;Index;Gross Value Added;105.6;2025-03
2025;Q2;Index;Mining & Quarrying : Crude Petroleum & Natural Gas;96.3;2025-06
2025;Q2;Index;Manufacturing : Petroleum Refining;111.3;2025-06
2025;Q2;Index;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;112.7;2025-06
2025;Q2;Index;Gross Value Added;104.9;2025-06
2025;Q3;Index;Finance, Insurance, Real Estate & Business Services : Real Estate;103.8;2025-09
2025;Q3;Index;Gross Domestic Product;107.0;2025-09
2025;Q4;Index;Mining & Quarrying;105.8;2025-12
2025;Q4;Index;Electricity, Gas and Water;79.0;2025-12
2025;Q4;Index;Construction;116.6;2025-12
2025;Q4;Index;Wholesale & Retail Trade, Restaurants & hotels;118.0;2025-12
2025;Q4;Index;Transport, Storage & Communication;119.2;2025-12
2025;Q4;Index;Gross Value Added;111.4;2025-12
2010;Q1;Million of Saudi Riyals;Manufacturing : Petroleum Refining;39154.0;2010-03
2010;Q2;Million of Saudi Riyals;Mining & Quarrying : Crude Petroleum & Natural Gas;208851.0;2010-06
2010;Q2;Million of Saudi Riyals;Manufacturing;95443.0;2010-06
